Tumor_Sample_Barcode	APOBECtCa_enrich	BH_Fisher_p-value_tCa	tCa_to_G+tCa_to_T	tCa_MutLoad_MinEstimate	APOBECrtCa_enrich	APOBECytCa_enrich	APOBECytCa_enrich-APOBECrtCa_enrich	rtCa_to_G+rtCa_to_T	ytCa_to_G+ytCa_to_T	ntca+tgan	rtca+tgay	ytca+tgar	ytCa_rtCa_Fisher_p-value	ytCa_rtCa_BH_Fisher_p-value	APOBEC_tCa_enrich_quartile	A3A_or_A3B
SP8891	2.60455904950744	1.64496950061688e-164	991	611	2.44133084901783	2.82150074408306	0.38016989506523	356	635	12315	4842	7473	0.0230721115347374	0.0341809059773887	3	A3A
SP117057	2.58361662778311	2.55248534818217e-65	395	242	2.25804850535815	2.91014604269621	0.65209753733806	132	263	4514	1773	2741	0.0130595665582269	0.0201279964296076	3	A3A
SP5279	2.55715890337449	9.510937500243e-190	1188	723	2.02275210379903	3.02423131865808	1.00147921485905	363	825	12845	5097	7748	8.26610701269347e-12	3.42045807421799e-11	3	A3A
SP117944	2.54077559866458	1.64372175627608e-153	961	583	2.1891364902507	2.88380873646175	0.69467224621105	319	642	12664	5010	7654	2.39379793787379e-05	5.74511505089711e-05	3	A3A
SP117850	2.36790815299293	5.75176155290423e-36	258	149	1.81930275781731	2.82527110681449	1.00596834899718	77	181	2941	1170	1771	0.000659476672882509	0.00125614604358573	3	A3A
SP117983	2.35391075517048	2.21010785094675e-58	425	244	1.92703852229919	2.74471377838595	0.81767525608676	136	289	5258	2110	3148	0.000359911176408936	0.000732022731679192	3	A3A
SP117639	2.2947450296474	1.04088586968968e-96	749	423	1.93293627110989	2.63687671571979	0.7039404446099	245	504	8813	3514	5299	2.47266184355676e-05	5.81802786719238e-05	3	A3A
SP117710	2.26944835649998	7.20394198169911e-40	309	173	1.7770499666333	2.6863806847444	0.9093307181111	95	214	4034	1620	2414	0.000445976202052021	0.000863179745907137	3	A3A
SP117785	2.24268419005239	8.91394690993425e-67	538	298	1.72659088462085	2.68948243437124	0.96289154975039	163	375	6876	2776	4100	5.61844740171279e-07	1.56793880978031e-06	3	A3A
SP3415	2.18882672160303	2.72227703655272e-112	966	525	3.2330281226503	1.57722466118008	-1.65580346147022	565	401	13396	5457	7939	1.24497016871625e-30	1.06711728747107e-29	3	A3B
SP2731	2.16026497100958	1.89058246157712e-36	316	170	2.71286783884708	1.88109446677222	-0.83177337207486	156	160	4103	1655	2448	0.000809977474459249	0.00151870776461109	3	A3B
SP116341	2.06896339257296	4.97168002252433e-88	859	444	1.93964238605951	2.2441085333875	0.30446614732799	312	547	14838	5899	8939	0.0341313244203286	0.0493464931378245	2	A3A
SP117257	2.04990228626842	6.91145398091785e-16	149	76	1.63094392523364	2.42716176427504	0.7962178390414	47	102	2151	875	1276	0.0195206177723227	0.0292809266584841	2	A3A
SP117882	2.00685374053204	4.93612661425933e-21	212	106	2.65402067825109	1.65727597156703	-0.99674470668406	112	100	2979	1226	1753	0.000380204904880324	0.000760409809760648	2	A3B
SP2156	2.00392364460802	5.39123958581861e-41	431	216	1.68112137737157	2.31387876067665	0.63275738330508	143	288	7136	2897	4239	0.00118722833695373	0.00209510882991835	2	A3A
SP2714	2.00200785748935	3.31632765642651e-111	1190	596	2.74381345081777	1.56766281503948	-1.17615063577829	656	534	18593	7668	10925	2.46509132992344e-23	1.74006446818125e-22	2	A3B
SP2158	1.97227644736425	2.17897756157725e-50	551	272	1.71496017737847	2.22719767328804	0.51223749590957	187	364	8611	3446	5165	0.00258660083835573	0.00431100139725954	2	A3A
SP2349	1.95762251452994	4.27302842751669e-53	596	292	2.78027761679601	1.47090083113278	-1.30937678566323	338	258	8777	3593	5184	1.22250281013412e-15	6.37827553113456e-15	2	A3B
SP2155	1.92151057133992	7.17667406112279e-57	669	321	1.56351315534989	2.2514009561151	0.68788780076521	215	454	13415	5439	7976	4.78136846415553e-06	1.22077492701843e-05	2	A3A
SP117245	1.77333659554193	3.30801154274882e-16	228	99	1.34803464357095	2.13611576374969	0.78808112017874	67	161	3825	1520	2305	0.00100217432016161	0.00179493908088647	2	A3A
SP2145	1.77033304303672	4.99099074202836e-30	443	193	2.38609938733833	1.42441728560377	-0.96168210173456	238	205	8638	3536	5102	3.12325729335761e-08	9.61002244110034e-08	2	A3B
SP2153	1.73131552639668	1.49797463665767e-58	953	403	2.42046848841648	1.34448129036524	-1.07598719805124	526	427	16797	6824	9973	1.39684722396058e-20	8.82219299343523e-20	2	A3B
SP8987	1.72361714692823	9.99419765664012e-49	799	335	2.18903484127076	1.49052034600003	-0.69851449527073	394	405	16270	6483	9787	3.0916998568881e-08	9.61002244110034e-08	2	A3B
SP116991	1.67940731740375	6.09889666532767e-12	196	79	1.35001158632723	1.95501677871832	0.60500519239109	60	136	3717	1449	2268	0.013083197679245	0.0201279964296076	2	A3A
SP2144	1.64165391096106	2.29239068477203e-23	439	172	2.24994885997073	1.30455552294953	-0.9453933370212	236	203	9194	3702	5492	5.96452219189261e-09	2.04497903722032e-08	2	A3B
SP8831	1.62580623469303	6.76351661970618e-57	1158	446	1.97450231724631	1.46640530105359	-0.50809701619272	550	608	27122	10899	16223	2.98841251035939e-07	8.53832145816969e-07	2	A3B
SP117538	1.60136335182157	7.7031253039563e-28	583	219	2.16761585891754	1.29893034172442	-0.86868551719312	307	276	14304	5721	8583	3.18856510831358e-10	1.27542604332543e-09	2	A3B
SP117800	1.55352556922438	2.59733936110143e-13	297	106	2.01024271785038	1.31575309196259	-0.69448962588779	151	146	6203	2504	3699	0.000208708483434643	0.000439069461813804	2	A3B
SP4472	1.54997140995549	5.51942805593613e-18	419	149	1.82070776452856	1.43980538069331	-0.38090238383525	189	230	9993	3936	6057	0.0162799827569388	0.024729087732059	2	A3B
SP7421	1.54361548575603	8.4823416165089e-36	882	311	1.88703016448485	1.38376445656186	-0.50326570792299	420	462	19998	7999	11999	2.8374942166759e-06	7.40215882611104e-06	2	A3B
SP3016	1.50681064733367	9.62248528384297e-20	525	177	1.85191415668857	1.34079534859322	-0.51111880809535	253	272	12534	5044	7490	0.000187655297556577	0.000402118494764094	2	A3B
SP5980	1.49967502585048	7.19683671305322e-22	598	199	1.78750935686651	1.37881086034428	-0.40869849652223	278	320	15163	6084	9079	0.00139399709409041	0.00238970930415498	2	A3B
SP5473	1.49758688616906	1.3902128380121e-15	417	139	2.07764435045412	1.17202999482555	-0.90561435562857	228	189	9058	3668	5390	2.51833461399366e-09	9.44375480247621e-09	1	A3B
SP116369	1.44273854889508	5.82344221611407e-19	619	190	1.79661054643448	1.27317979259932	-0.52343075383516	302	317	16902	6812	10090	1.37199091857078e-05	3.35997775976516e-05	1	A3B
SP124199	1.40841757890758	1.23282428138247e-06	213	62	1.82666901826142	1.18100873539976	-0.64566028286166	110	103	4189	1711	2478	0.00124142321169877	0.00215899688991091	1	A3B
SP2357	1.40278277193206	3.74059983154599e-14	519	149	2.03844672821633	1.04990556637681	-0.98854116183952	290	229	15318	6047	9271	1.99164904065285e-14	9.95824520326425e-14	1	A3B
SP117078	1.40241557845508	3.55497501404919e-10	361	104	1.80433798738337	1.19569435918022	-0.60864362820315	180	181	8602	3417	5185	7.28109572900927e-05	0.00016802528605406	1	A3B
SP8157	1.37933766323316	1.66879606951187e-06	232	64	1.95640557427857	1.04174792679303	-0.91465764748554	131	101	5547	2266	3281	1.08147543843469e-06	2.94947846845826e-06	1	A3B
SP7785	1.3587929390964	4.14671513965526e-11	480	127	1.81525746008505	1.11850973849926	-0.69674772158579	247	233	13662	5398	8264	8.8996482611848e-08	2.60477510083458e-07	1	A3B
SP116377	1.33813092105063	3.69468068035109e-10	478	121	1.59501406629094	1.22239514610976	-0.37261892018118	229	249	12747	5270	7477	0.00330687695651599	0.00543596212030026	1	A3B
SP8795	1.30494060731063	2.75000429484632e-06	318	74	1.69362957928015	1.10804128490577	-0.58558829437438	159	159	8387	3317	5070	0.00013738889182615	0.000299757582166146	1	A3B
SP5808	1.2658484767095	4.92380099440975e-08	542	114	1.70776861208986	1.02616482917695	-0.68160378291291	285	257	17325	6928	10397	1.98876797830648e-09	7.69845669021861e-09	1	A3B
SP2826	1.24324614881784	0.00421069329817745	172	34	1.6470328490866	1.02601297391935	-0.62101987516725	89	83	4662	1867	2795	0.00190576897340274	0.00322101798321591	1	A3B
SP2147	1.23782379071418	6.5160025512314e-07	544	105	1.49090687640806	1.12486760168011	-0.36603927472795	254	290	17912	7127	10785	0.000981427382996777	0.0017844134236305	1	A3B
SP11235	1.220588846688	0.00438381938845693	201	36	1.48135759433363	1.09714156706943	-0.3842160272642	95	106	6136	2448	3688	0.0335420387960712	0.049085910433275	1	A3B
SP8229	1.19747778254785	0.0116957201014749	189	31	1.50698811317242	1.03547699369376	-0.47151111947866	95	94	5290	2168	3122	0.0102688490294725	0.0164301584471559	1	A3B
SP117409	1.18220727764224	0.00175341585374481	343	53	1.51735223900546	1.00625425436213	-0.51109798464333	175	168	11188	4571	6617	0.000115140362693992	0.000260695160816586	1	A3B
SP124207	1.16634074484182	0.00371725974412016	343	49	1.62170991935571	0.910476008335226	-0.711233911020484	187	156	12688	5104	7584	6.96720408858406e-08	2.09016122657522e-07	1	A3B
SP116357	1.15750823378156	0.00586730473167723	339	46	1.56720001355967	0.939762495291835	-0.627437518267835	179	160	11178	4488	6690	2.04390947655141e-06	5.45042527080376e-06	1	A3B
SP116363	1.1495687492187	0.0147056577791351	287	37	1.46739377077969	0.991480410443486	-0.475913360336204	143	144	9680	3887	5793	0.000933074729914343	0.00172259950138033	1	A3B
SP116343	1.12852870616846	0.0208594696010326	340	39	1.3499498592508	1.02969840305409	-0.32025145619671	160	180	9709	3923	5786	0.0113736649932645	0.0179584184104177	1	A3B
SP116373	1.1085261121562	0.0386933811553234	365	36	1.41366761758467	0.961302034436288	-0.452365583148382	178	187	13254	5208	8046	0.000212216906543339	0.000439069461813804	1	A3B
SP10470	1.09207593102605	0.0478351527693379	449	38	1.34805832094706	0.970013787188597	-0.378044533758463	217	232	16625	6688	9937	0.000436579927309426	0.000858845758641494	1	A3B
SP2151	2.50242483771206	4.30681620386575e-47	298	179	2.32550077573048	2.73146451497991	0.40596373924943	106	192	3320	1306	2014	0.171755475371561	0.217834471910948	ND	ND
SP117312	2.31712079503717	3.91318585901362e-38	284	161	2.0170054490651	2.61407153140908	0.59706608234398	93	191	3373	1305	2068	0.0355037507482548	0.0507196439260783	ND	ND
SP116359	2.29537038769203	2.19087133016681e-122	946	534	2.51601436062701	2.26043028876733	-0.25558407185968	398	548	13881	5481	8400	0.0981471677260224	0.129424836561788	ND	ND
SP96163	2.28419281249604	2.59288251589772e-137	1076	605	2.41158924436264	2.2979335126239	-0.11365573173874	442	634	15265	6093	9172	0.419783924075595	0.487958638188829	ND	ND
SP116365	2.22802152150982	3.52535149121533e-79	650	358	2.07123642470472	2.41917675329628	0.34794032859156	236	414	9710	3881	5829	0.0513502395149016	0.0716514969975371	ND	ND
SP116371	2.21227807403208	1.07297839570842e-52	433	237	2.01042194230301	2.42918408724718	0.41876214494417	153	280	6983	2777	4206	0.0540405249071967	0.0745386550444093	ND	ND
SP11292	2.13033033732284	6.81085011567439e-56	505	268	2.19513066792206	2.17879170355858	-0.0163389643634799	201	304	8066	3196	4870	0.962530225111624	0.962530225111624	ND	ND
SP8394	2.08512296582874	8.61798428220807e-55	525	273	2.26265975148418	2.04909017057458	-0.2135695809096	220	305	6684	2641	4043	0.245307372424435	0.300376374397267	ND	ND
SP11878	2.06778460974069	3.44930867465529e-112	1112	574	2.05862212079539	2.16161166345586	0.10298954266047	434	678	15066	6056	9010	0.426963808415225	0.487958638188829	ND	ND
SP7171	1.94604956479605	5.34142840074282e-31	344	167	1.91892922269736	2.05556621373503	0.13663699103767	135	209	5805	2374	3431	0.534463707859439	0.588400412322319	ND	ND
SP2146	1.87669183502648	1.66310243938725e-31	388	181	2.08838365198739	1.82285826673347	-0.26552538525392	167	221	7805	3102	4703	0.183423905975824	0.229279882469779	ND	ND
SP117105	1.85617571755324	5.85912576912172e-25	317	146	1.83815188569834	1.94970731660583	0.11155543090749	122	195	5262	2099	3163	0.636103890700024	0.681539882892883	ND	ND
SP8085	1.78123303212029	1.70351617559978e-23	334	146	1.87757169331281	1.80392183789156	-0.0736498554212499	136	198	6238	2480	3758	0.730371033737997	0.76153283551009	ND	ND
SP116355	1.66802720948577	2.87539835957093e-36	657	263	1.74641171186446	1.68731497304954	-0.0590967388149199	269	388	15092	6054	9038	0.654663845688889	0.689119837567252	ND	ND
SP96511	1.61798580093945	8.72505371627001e-47	965	369	1.64882392533162	1.6649271693631	0.0161032440314801	385	580	21904	8790	13114	0.893166642357326	0.916068351135719	ND	ND
SP117919	1.61095534347378	3.35694423161881e-29	598	227	1.73007885938326	1.59704491006527	-0.13303394931799	254	344	13367	5418	7949	0.327245965699966	0.396661776606019	ND	ND
SP9816	1.61005707881832	3.35622769115253e-24	493	187	1.77829014561062	1.57366464292288	-0.20462550268774	211	282	10990	4378	6612	0.172452290262834	0.217834471910948	ND	ND
SP2160	1.49793958317244	1.07756944160138e-06	156	52	1.26759614614359	1.71540371053892	0.44780756439533	50	106	3624	1412	2212	0.0778733127909104	0.10499772511134	ND	ND
SP117676	1.48959747123572	6.4248092384386e-06	137	45	1.38240743320425	1.60921926329769	0.22681183009344	50	87	2854	1144	1710	0.421603478689575	0.487958638188829	ND	ND
SP5820	1.45234284923864	1.68650767396759e-10	313	97	1.58591241852136	1.43181037805979	-0.15410204046157	134	179	6561	2646	3915	0.375958028592401	0.451149634310881	ND	ND
SP5784	1.44603641939956	6.03997317284853e-14	431	133	1.63449569183281	1.38173847735698	-0.25275721447583	188	243	13955	5518	8437	0.0800418986200163	0.106722531493355	ND	ND
SP116948	1.40572061558848	6.4248092384386e-06	184	53	1.53728697766785	1.38704432100284	-0.15024265666501	80	104	4557	1867	2690	0.491630801036165	0.556563170984338	ND	ND
SP117629	1.3934262792931	4.4938894592666e-09	326	92	1.49441315406977	1.38696671857785	-0.10744643549192	135	191	8684	3440	5244	0.525575308648825	0.583972565165361	ND	ND
SP8564	1.36503467778786	1.98076483823553e-08	339	91	1.43893236921401	1.36862775456024	-0.0703046146537698	142	197	8015	3260	4755	0.651565611525212	0.689119837567252	ND	ND
SP11948	1.34760707010823	4.70362880567589e-10	450	116	1.42771935014461	1.35805717775214	-0.06966217239247	183	267	12573	4962	7611	0.623392256588537	0.680064279914767	ND	ND
SP4557	1.3470001172512	8.77379280630633e-06	230	59	1.52813940429387	1.28422166448816	-0.24391773980571	101	129	6612	2624	3988	0.192588655702363	0.23825400705447	ND	ND
SP6223	1.33050947546	5.28791549585128e-09	428	106	1.43361505120332	1.32243065927032	-0.111184391933	179	249	12515	4990	7525	0.421644978912237	0.487958638188829	ND	ND
SP117840	1.31454714104635	0.00390836138816059	114	27	1.23561981954937	1.42298306141488	0.18736324186551	43	71	2884	1185	1699	0.497144693516314	0.557545450672502	ND	ND
SP7378	1.31219737120392	0.000668423930852314	161	38	1.32489346334417	1.35789831576765	0.0330048524234801	63	98	4469	1775	2694	0.934674150959062	0.94252855558897	ND	ND
SP8660	1.28674961634046	2.99936636802721e-07	421	94	1.33181467215088	1.31759240363586	-0.01422226851502	170	251	12639	5071	7568	0.919500033980267	0.935084780318915	ND	ND
SP116333	1.26952700306474	0.0002163497022904	244	52	1.49746206559625	1.16605932093434	-0.33140274466191	116	128	6717	2779	3938	0.0472252288000918	0.0666709112471884	ND	ND
SP2152	1.25415075516685	0.0128074042719552	119	24	1.36649288431732	1.23924396639851	-0.12724891791881	50	69	2963	1175	1788	0.632717292345387	0.681539882892883	ND	ND
SP4523	1.24433066627235	0.00210867385482743	198	39	1.45101777714114	1.15996814720729	-0.29104962993385	90	108	5715	2285	3430	0.12089757820984	0.155996875109471	ND	ND
SP6730	1.24218409654564	0.000870878361171904	237	46	1.31447236721545	1.25582404605681	-0.0586483211586399	98	139	6537	2631	3906	0.736148407659753	0.76153283551009	ND	ND
SP2801	1.20260784093554	0.0073133608510468	206	35	1.31875746714456	1.18019081234648	-0.13856665479808	88	118	6041	2418	3623	0.426878641675655	0.487958638188829	ND	ND
SP117887	1.1815360518183	0.00240983400217536	323	50	1.36425811042568	1.11594708436456	-0.24831102606112	144	179	11220	4453	6767	0.0735623742696257	0.10031232854949	ND	ND
SP12049	1.11208375506914	0.00705653952479792	603	61	1.23416872230026	1.08186795666012	-0.15230076564014	263	340	24176	9769	14407	0.110252715448802	0.143807889715828	ND	ND
SP118012	1.18458259432666	0.0935602595065176	89	0	1.11317340586815	1.28539143155411	0.17221802568596	32	57	2507	986	1521	NA	NA	NA	NA
SP117370	1.17042958608553	0.108718706283166	93	0	1.04733466967204	1.31268345836187	0.26534878868983	32	61	2531	1004	1527	NA	NA	NA	NA
SP118077	1.14514033213402	0.111044141905766	121	0	1.31370703499216	1.0742514247735	-0.23945561021866	55	66	3415	1384	2031	NA	NA	NA	NA
SP6115	1.13126797730571	0.139835639933865	118	0	1.22844390342869	1.12102153611588	-0.10742236731281	50	68	3474	1395	2079	NA	NA	NA	NA
SP116947	1.12188178395162	0.140397543367776	134	0	1.22092219428024	1.0998397452389	-0.12108244904134	58	76	3947	1608	2339	NA	NA	NA	NA
SP5636	1.11217515378322	0.161778785559726	133	0	1.2227259644823	1.0897965458137	-0.1329294186686	55	78	4576	1766	2810	NA	NA	NA	NA
SP4593	1.11136129194656	0.184066618209288	119	0	1.3542168151178	1.00056277595851	-0.35365403915929	56	63	3176	1259	1917	NA	NA	NA	NA
SP4265	1.11133311642626	0.116989789589346	186	0	1.38488064388681	0.978564758403818	-0.406315885482992	90	96	6560	2614	3946	NA	NA	NA	NA
SP116339	1.11044285754813	0.141462525827866	157	0	1.0417383005253	1.20996432165064	0.16822602112534	58	99	5764	2334	3430	NA	NA	NA	NA
SP9251	1.10688992487246	0.0815748068467346	258	0	1.38514348385505	0.966664644959926	-0.418478838895124	127	131	7843	3165	4678	NA	NA	NA	NA
SP117363	1.09985404526279	0.157274387842371	169	0	1.42404409803952	0.935142755219219	-0.488901342820301	84	85	6393	2516	3877	NA	NA	NA	NA
SP6429	1.09482241415327	0.0663154084855452	361	0	0.967217775243123	1.22576181614068	0.258544040897557	122	239	13004	5108	7896	NA	NA	NA	NA
SP5393	1.09407173339613	0.151686384920262	199	0	1.54429897551454	0.839652450854731	-0.704646524659809	111	88	6074	2471	3603	NA	NA	NA	NA
SP117162	1.08845720060844	0.225579630811849	141	0	1.15371211147429	1.08970885841634	-0.0640032530579502	59	82	4330	1752	2578	NA	NA	NA	NA
SP9979	1.08653802538352	0.330021014360375	80	0	0.74743733759971	1.36815170207905	0.62071436447934	22	58	2472	1013	1459	NA	NA	NA	NA
SP2881	1.07669011885384	0.121313214738132	358	0	1.20583440553028	1.03979646562474	-0.16603793990554	155	203	13725	5449	8276	NA	NA	NA	NA
SP118074	1.07258962387009	0.154276367349966	315	0	1.30298869877003	0.972911812983778	-0.330076885786252	151	164	9833	4006	5827	NA	NA	NA	NA
SP2154	1.07224122546104	0.131411281791163	373	0	1.24313828453195	1.00816683249523	-0.23497145203672	165	208	14905	5835	9070	NA	NA	NA	NA
SP2793	1.06233764312786	0.12562312163478	513	0	1.23518621552274	0.991786024999269	-0.243400190523471	233	280	21531	8624	12907	NA	NA	NA	NA
SP124195	1.06212970818902	0.391578190444491	98	0	1.22995119511886	1.00734913528732	-0.22260205983154	42	56	2875	1094	1781	NA	NA	NA	NA
SP116353	1.05092853547398	0.206095645993983	444	0	1.30968125713193	0.926086000388315	-0.383595256743615	218	226	14444	5857	8587	NA	NA	NA	NA
SP2766	1.04653490602015	0.31518310478621	274	0	1.26564867149914	0.944872050745828	-0.320776620753312	130	144	11460	4614	6846	NA	NA	NA	NA
SP116351	1.03941281331221	0.457667992264084	134	0	1.23033461097079	0.957671794748316	-0.272662816222474	61	73	4608	1816	2792	NA	NA	NA	NA
SP11808	0.995341153471144	0.726805729708439	162	0	0.773521150886314	1.18174125123177	0.408220100345456	49	113	5285	2106	3179	NA	NA	NA	NA
SP10084	0.99286880783201	0.755530235429146	323	0	1.2026724340074	0.895803368375077	-0.306869065632323	154	169	13309	5381	7928	NA	NA	NA	NA
